"Date...Time","Temperature...C.","Group","Tempc","DateTime"
"11/21/2021 16:00",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 16:00:00
"11/21/2021 16:30",5.6,"3_U_2_Ibutton_Feb_23.csv",5.6,2021-11-21 16:30:00
"11/21/2021 17:00",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 17:00:00
"11/21/2021 17:30",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 17:30:00
"11/21/2021 18:00",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 18:00:00
"11/21/2021 18:30",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-21 18:30:00
"11/21/2021 19:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 19:00:00
"11/21/2021 19:30",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 19:30:00
"11/21/2021 20:00",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-21 20:00:00
"11/21/2021 20:30",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-21 20:30:00
"11/21/2021 21:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 21:00:00
"11/21/2021 21:30",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 21:30:00
"11/21/2021 22:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 22:00:00
"11/21/2021 22:30",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-21 22:30:00
"11/21/2021 23:00",5.6,"3_U_2_Ibutton_Feb_23.csv",5.6,2021-11-21 23:00:00
"11/21/2021 23:30",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-21 23:30:00
"11/22/2021 0:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 00:00:00
"11/22/2021 0:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 00:30:00
"11/22/2021 1:00",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 01:00:00
"11/22/2021 1:30",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 01:30:00
"11/22/2021 2:00",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 02:00:00
"11/22/2021 2:30",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 02:30:00
"11/22/2021 3:00",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 03:00:00
"11/22/2021 3:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 03:30:00
"11/22/2021 4:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 04:00:00
"11/22/2021 4:30",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 04:30:00
"11/22/2021 5:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 05:00:00
"11/22/2021 5:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 05:30:00
"11/22/2021 6:00",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-22 06:00:00
"11/22/2021 6:30",5.6,"3_U_2_Ibutton_Feb_23.csv",5.6,2021-11-22 06:30:00
"11/22/2021 7:00",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-22 07:00:00
"11/22/2021 7:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-22 07:30:00
"11/22/2021 8:00",7.1,"3_U_2_Ibutton_Feb_23.csv",7.1,2021-11-22 08:00:00
"11/22/2021 8:30",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-22 08:30:00
"11/22/2021 9:00",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-22 09:00:00
"11/22/2021 9:30",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-22 09:30:00
"11/22/2021 10:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-22 10:00:00
"11/22/2021 10:30",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-22 10:30:00
"11/22/2021 11:00",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-22 11:00:00
"11/22/2021 11:30",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-22 11:30:00
"11/22/2021 12:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-22 12:00:00
"11/22/2021 12:30",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-22 12:30:00
"11/22/2021 13:00",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-22 13:00:00
"11/22/2021 13:30",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-22 13:30:00
"11/22/2021 14:00",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-22 14:00:00
"11/22/2021 14:30",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-22 14:30:00
"11/22/2021 15:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-22 15:00:00
"11/22/2021 15:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-22 15:30:00
"11/22/2021 16:00",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-22 16:00:00
"11/22/2021 16:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-22 16:30:00
"11/22/2021 17:00",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-22 17:00:00
"11/22/2021 17:30",0.6,"3_U_2_Ibutton_Feb_23.csv",0.6,2021-11-22 17:30:00
"11/22/2021 18:00",0.1,"3_U_2_Ibutton_Feb_23.csv",0.1,2021-11-22 18:00:00
"11/22/2021 18:30",-0.4,"3_U_2_Ibutton_Feb_23.csv",-0.4,2021-11-22 18:30:00
"11/22/2021 19:00",-0.4,"3_U_2_Ibutton_Feb_23.csv",-0.4,2021-11-22 19:00:00
"11/22/2021 19:30",-0.4,"3_U_2_Ibutton_Feb_23.csv",-0.4,2021-11-22 19:30:00
"11/22/2021 20:00",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-22 20:00:00
"11/22/2021 20:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-22 20:30:00
"11/22/2021 21:00",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-22 21:00:00
"11/22/2021 21:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-22 21:30:00
"11/22/2021 22:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-22 22:00:00
"11/22/2021 22:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-22 22:30:00
"11/22/2021 23:00",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-22 23:00:00
"11/22/2021 23:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-22 23:30:00
"11/23/2021 0:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 00:00:00
"11/23/2021 0:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 00:30:00
"11/23/2021 1:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 01:00:00
"11/23/2021 1:30",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-23 01:30:00
"11/23/2021 2:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 02:00:00
"11/23/2021 2:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 02:30:00
"11/23/2021 3:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 03:00:00
"11/23/2021 3:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-23 03:30:00
"11/23/2021 4:00",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-23 04:00:00
"11/23/2021 4:30",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-23 04:30:00
"11/23/2021 5:00",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-23 05:00:00
"11/23/2021 5:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-23 05:30:00
"11/23/2021 6:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 06:00:00
"11/23/2021 6:30",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 06:30:00
"11/23/2021 7:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 07:00:00
"11/23/2021 7:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-23 07:30:00
"11/23/2021 8:00",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 08:00:00
"11/23/2021 8:30",-3,"3_U_2_Ibutton_Feb_23.csv",-3,2021-11-23 08:30:00
