"Name..SCP_1.csv........."
"User Name	,,,,,,,,,"
"Description:,,,,,,,,,"
"	,,,,,,,,,"
"Start Time:,11/17/2021 15:20,,,,,,,,"
"End Time:,11/17/2021 15:57,,,,,,,,"
"Elapsed Time:,00000Day00:36:54,,,,,,,,"
"Interval:,1 sec,,,,,,,,"
"Data Number:,2215,,,,,,,,"
",,,,,,,,,"
"No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit"
"598,11/17/2021,15:30:22,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"599,11/17/2021,15:30:23,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"600,11/17/2021,15:30:24,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"601,11/17/2021,15:30:25,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"602,11/17/2021,15:30:26,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"603,11/17/2021,15:30:27,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"604,11/17/2021,15:30:28,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"605,11/17/2021,15:30:29,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"606,11/17/2021,15:30:30,0,-20.6,K,Deg-C,-19.1,K,Deg-C"
"607,11/17/2021,15:30:31,0,-20.6,K,Deg-C,-19.1,K,Deg-C"
"608,11/17/2021,15:30:32,0,-20.6,K,Deg-C,-19.1,K,Deg-C"
"609,11/17/2021,15:30:33,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"610,11/17/2021,15:30:34,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"611,11/17/2021,15:30:35,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"612,11/17/2021,15:30:36,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"613,11/17/2021,15:30:37,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"614,11/17/2021,15:30:38,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"615,11/17/2021,15:30:39,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"616,11/17/2021,15:30:40,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"617,11/17/2021,15:30:41,0,-20.6,K,Deg-C,-19.2,K,Deg-C"
"618,11/17/2021,15:30:42,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"619,11/17/2021,15:30:43,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"620,11/17/2021,15:30:44,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"621,11/17/2021,15:30:45,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"622,11/17/2021,15:30:46,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"623,11/17/2021,15:30:47,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"624,11/17/2021,15:30:48,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"625,11/17/2021,15:30:49,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"626,11/17/2021,15:30:50,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"627,11/17/2021,15:30:51,0,-20.7,K,Deg-C,-19.2,K,Deg-C"
"628,11/17/2021,15:30:52,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"629,11/17/2021,15:30:53,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"630,11/17/2021,15:30:54,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"631,11/17/2021,15:30:55,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"632,11/17/2021,15:30:56,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"633,11/17/2021,15:30:57,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"634,11/17/2021,15:30:58,0,-20.8,K,Deg-C,-19.2,K,Deg-C"
"635,11/17/2021,15:30:59,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"636,11/17/2021,15:31:00,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"637,11/17/2021,15:31:01,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"638,11/17/2021,15:31:02,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"639,11/17/2021,15:31:03,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"640,11/17/2021,15:31:04,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"641,11/17/2021,15:31:05,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"642,11/17/2021,15:31:06,0,-20.9,K,Deg-C,-19.2,K,Deg-C"
"643,11/17/2021,15:31:07,0,-20.9,K,Deg-C,-19.3,K,Deg-C"
"644,11/17/2021,15:31:08,0,-20.9,K,Deg-C,-19.3,K,Deg-C"
"645,11/17/2021,15:31:09,0,-20.9,K,Deg-C,-19.3,K,Deg-C"
"646,11/17/2021,15:31:10,0,-20.9,K,Deg-C,-19.3,K,Deg-C"
"647,11/17/2021,15:31:11,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"648,11/17/2021,15:31:12,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"649,11/17/2021,15:31:13,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"650,11/17/2021,15:31:14,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"651,11/17/2021,15:31:15,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"652,11/17/2021,15:31:16,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"653,11/17/2021,15:31:17,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"654,11/17/2021,15:31:18,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"655,11/17/2021,15:31:19,0,-20.8,K,Deg-C,-19.3,K,Deg-C"
"656,11/17/2021,15:31:20,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"657,11/17/2021,15:31:21,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"658,11/17/2021,15:31:22,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"659,11/17/2021,15:31:23,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"660,11/17/2021,15:31:24,0,-20.8,K,Deg-C,-19.4,K,Deg-C"
"661,11/17/2021,15:31:25,0,-20.9,K,Deg-C,-19.4,K,Deg-C"
"662,11/17/2021,15:31:26,0,-20.9,K,Deg-C,-19.4,K,Deg-C"
"663,11/17/2021,15:31:27,0,-20.9,K,Deg-C,-19.4,K,Deg-C"
"664,11/17/2021,15:31:28,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"665,11/17/2021,15:31:29,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"666,11/17/2021,15:31:30,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"667,11/17/2021,15:31:31,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"668,11/17/2021,15:31:32,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"669,11/17/2021,15:31:33,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"670,11/17/2021,15:31:34,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"671,11/17/2021,15:31:35,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"672,11/17/2021,15:31:36,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"673,11/17/2021,15:31:37,0,-20.9,K,Deg-C,-19.5,K,Deg-C"
"674,11/17/2021,15:31:38,0,-21,K,Deg-C,-19.5,K,Deg-C"
"675,11/17/2021,15:31:39,0,-21,K,Deg-C,-19.5,K,Deg-C"
"676,11/17/2021,15:31:40,0,-21,K,Deg-C,-19.5,K,Deg-C"
"677,11/17/2021,15:31:41,0,-21,K,Deg-C,-19.5,K,Deg-C"
"678,11/17/2021,15:31:42,0,-21,K,Deg-C,-19.5,K,Deg-C"
"679,11/17/2021,15:31:43,0,-21,K,Deg-C,-19.5,K,Deg-C"
"680,11/17/2021,15:31:44,0,-21,K,Deg-C,-19.6,K,Deg-C"
"681,11/17/2021,15:31:45,0,-21,K,Deg-C,-19.6,K,Deg-C"
"682,11/17/2021,15:31:46,0,-21,K,Deg-C,-19.6,K,Deg-C"
"683,11/17/2021,15:31:47,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"684,11/17/2021,15:31:48,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"685,11/17/2021,15:31:49,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"686,11/17/2021,15:31:50,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"687,11/17/2021,15:31:51,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"688,11/17/2021,15:31:52,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"689,11/17/2021,15:31:53,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"690,11/17/2021,15:31:54,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"691,11/17/2021,15:31:55,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"692,11/17/2021,15:31:56,0,-21.1,K,Deg-C,-19.6,K,Deg-C"
"693,11/17/2021,15:31:57,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"694,11/17/2021,15:31:58,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"695,11/17/2021,15:31:59,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"696,11/17/2021,15:32:00,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"697,11/17/2021,15:32:01,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"698,11/17/2021,15:32:02,0,-21.2,K,Deg-C,-19.6,K,Deg-C"
"699,11/17/2021,15:32:03,0,-21.3,K,Deg-C,-19.6,K,Deg-C"
"700,11/17/2021,15:32:04,0,-21.3,K,Deg-C,-19.6,K,Deg-C"
"701,11/17/2021,15:32:05,0,-21.3,K,Deg-C,-19.6,K,Deg-C"
"702,11/17/2021,15:32:06,0,-21.3,K,Deg-C,-19.6,K,Deg-C"
"703,11/17/2021,15:32:07,0,-21.3,K,Deg-C,-19.7,K,Deg-C"
"704,11/17/2021,15:32:08,0,-21.3,K,Deg-C,-19.7,K,Deg-C"
"705,11/17/2021,15:32:09,0,-21.3,K,Deg-C,-19.7,K,Deg-C"
"706,11/17/2021,15:32:10,0,-21.3,K,Deg-C,-19.7,K,Deg-C"
"707,11/17/2021,15:32:11,0,-21.3,K,Deg-C,-19.7,K,Deg-C"
"708,11/17/2021,15:32:12,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"709,11/17/2021,15:32:13,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"710,11/17/2021,15:32:14,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"711,11/17/2021,15:32:15,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"712,11/17/2021,15:32:16,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"713,11/17/2021,15:32:17,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"714,11/17/2021,15:32:18,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"715,11/17/2021,15:32:19,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"716,11/17/2021,15:32:20,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"717,11/17/2021,15:32:21,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"718,11/17/2021,15:32:22,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"719,11/17/2021,15:32:23,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"720,11/17/2021,15:32:24,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"721,11/17/2021,15:32:25,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"722,11/17/2021,15:32:26,0,-21.4,K,Deg-C,-19.7,K,Deg-C"
"723,11/17/2021,15:32:27,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"724,11/17/2021,15:32:28,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"725,11/17/2021,15:32:29,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"726,11/17/2021,15:32:30,0,-21.5,K,Deg-C,-19.8,K,Deg-C"
"727,11/17/2021,15:32:31,0,-21.5,K,Deg-C,-19.8,K,Deg-C"
"728,11/17/2021,15:32:32,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"729,11/17/2021,15:32:33,0,-21.5,K,Deg-C,-19.8,K,Deg-C"
"730,11/17/2021,15:32:34,0,-21.5,K,Deg-C,-19.8,K,Deg-C"
"731,11/17/2021,15:32:35,0,-21.5,K,Deg-C,-19.8,K,Deg-C"
"732,11/17/2021,15:32:36,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"733,11/17/2021,15:32:37,0,-21.4,K,Deg-C,-19.8,K,Deg-C"
"734,11/17/2021,15:32:38,0,-21.5,K,Deg-C,-19.9,K,Deg-C"
"735,11/17/2021,15:32:39,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"736,11/17/2021,15:32:40,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"737,11/17/2021,15:32:41,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"738,11/17/2021,15:32:42,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"739,11/17/2021,15:32:43,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"740,11/17/2021,15:32:44,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"741,11/17/2021,15:32:45,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"742,11/17/2021,15:32:46,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"743,11/17/2021,15:32:47,0,-21.4,K,Deg-C,-19.9,K,Deg-C"
"744,11/17/2021,15:32:48,0,-21.3,K,Deg-C,-19.9,K,Deg-C"
"745,11/17/2021,15:32:49,0,-21.3,K,Deg-C,-19.9,K,Deg-C"
"746,11/17/2021,15:32:50,0,-21.3,K,Deg-C,-19.9,K,Deg-C"
"747,11/17/2021,15:32:51,0,-21.3,K,Deg-C,-19.9,K,Deg-C"
"748,11/17/2021,15:32:52,0,-21.3,K,Deg-C,-19.9,K,Deg-C"
"749,11/17/2021,15:32:53,0,-21.2,K,Deg-C,-19.9,K,Deg-C"
"750,11/17/2021,15:32:54,0,-21.2,K,Deg-C,-19.9,K,Deg-C"
"751,11/17/2021,15:32:55,0,-21.2,K,Deg-C,-20,K,Deg-C"
"752,11/17/2021,15:32:56,0,-21.2,K,Deg-C,-20,K,Deg-C"
"753,11/17/2021,15:32:57,0,-21.2,K,Deg-C,-20,K,Deg-C"
"754,11/17/2021,15:32:58,0,-21.2,K,Deg-C,-20,K,Deg-C"
"755,11/17/2021,15:32:59,0,-21.1,K,Deg-C,-20,K,Deg-C"
"756,11/17/2021,15:33:00,0,-21.1,K,Deg-C,-20,K,Deg-C"
"757,11/17/2021,15:33:01,0,-21.1,K,Deg-C,-20,K,Deg-C"
"758,11/17/2021,15:33:02,0,-21.1,K,Deg-C,-20,K,Deg-C"
"759,11/17/2021,15:33:03,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"760,11/17/2021,15:33:04,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"761,11/17/2021,15:33:05,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"762,11/17/2021,15:33:06,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"763,11/17/2021,15:33:07,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"764,11/17/2021,15:33:08,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"765,11/17/2021,15:33:09,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"766,11/17/2021,15:33:10,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"767,11/17/2021,15:33:11,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"768,11/17/2021,15:33:12,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"769,11/17/2021,15:33:13,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"770,11/17/2021,15:33:14,0,-21.1,K,Deg-C,-20.1,K,Deg-C"
"771,11/17/2021,15:33:15,0,-21.2,K,Deg-C,-20.1,K,Deg-C"
"772,11/17/2021,15:33:16,0,-21.2,K,Deg-C,-20.1,K,Deg-C"
"773,11/17/2021,15:33:17,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"774,11/17/2021,15:33:18,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"775,11/17/2021,15:33:19,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"776,11/17/2021,15:33:20,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"777,11/17/2021,15:33:21,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"778,11/17/2021,15:33:22,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"779,11/17/2021,15:33:23,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"780,11/17/2021,15:33:24,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"781,11/17/2021,15:33:25,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"782,11/17/2021,15:33:26,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"783,11/17/2021,15:33:27,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"784,11/17/2021,15:33:28,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"785,11/17/2021,15:33:29,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"786,11/17/2021,15:33:30,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"787,11/17/2021,15:33:31,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"788,11/17/2021,15:33:32,0,-21.2,K,Deg-C,-20.2,K,Deg-C"
"789,11/17/2021,15:33:33,0,-21.2,K,Deg-C,-20.3,K,Deg-C"
"790,11/17/2021,15:33:34,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"791,11/17/2021,15:33:35,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"792,11/17/2021,15:33:36,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"793,11/17/2021,15:33:37,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"794,11/17/2021,15:33:38,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"795,11/17/2021,15:33:39,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"796,11/17/2021,15:33:40,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"797,11/17/2021,15:33:41,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"798,11/17/2021,15:33:42,0,-21.1,K,Deg-C,-20.3,K,Deg-C"
"799,11/17/2021,15:33:43,0,-21.1,K,Deg-C,-20.4,K,Deg-C"
"800,11/17/2021,15:33:44,0,-21.1,K,Deg-C,-20.4,K,Deg-C"
"801,11/17/2021,15:33:45,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"802,11/17/2021,15:33:46,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"803,11/17/2021,15:33:47,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"804,11/17/2021,15:33:48,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"805,11/17/2021,15:33:49,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"806,11/17/2021,15:33:50,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"807,11/17/2021,15:33:51,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"808,11/17/2021,15:33:52,0,-21.2,K,Deg-C,-20.4,K,Deg-C"
"809,11/17/2021,15:33:53,0,-21.3,K,Deg-C,-20.4,K,Deg-C"
"810,11/17/2021,15:33:54,0,-21.3,K,Deg-C,-20.4,K,Deg-C"
"811,11/17/2021,15:33:55,0,-21.3,K,Deg-C,-20.4,K,Deg-C"
"812,11/17/2021,15:33:56,0,-21.3,K,Deg-C,-20.4,K,Deg-C"
"813,11/17/2021,15:33:57,0,-21.3,K,Deg-C,-20.4,K,Deg-C"
"814,11/17/2021,15:33:58,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"815,11/17/2021,15:33:59,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"816,11/17/2021,15:34:00,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"817,11/17/2021,15:34:01,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"818,11/17/2021,15:34:02,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"819,11/17/2021,15:34:03,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"820,11/17/2021,15:34:04,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"821,11/17/2021,15:34:05,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"822,11/17/2021,15:34:06,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"823,11/17/2021,15:34:07,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"824,11/17/2021,15:34:08,0,-21.4,K,Deg-C,-20.4,K,Deg-C"
"825,11/17/2021,15:34:09,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"826,11/17/2021,15:34:10,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"827,11/17/2021,15:34:11,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"828,11/17/2021,15:34:12,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"829,11/17/2021,15:34:13,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"830,11/17/2021,15:34:14,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"831,11/17/2021,15:34:15,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"832,11/17/2021,15:34:16,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"833,11/17/2021,15:34:17,0,-21.4,K,Deg-C,-20.5,K,Deg-C"
"834,11/17/2021,15:34:18,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"835,11/17/2021,15:34:19,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"836,11/17/2021,15:34:20,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"837,11/17/2021,15:34:21,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"838,11/17/2021,15:34:22,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"839,11/17/2021,15:34:23,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"840,11/17/2021,15:34:24,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"841,11/17/2021,15:34:25,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"842,11/17/2021,15:34:26,0,-21.4,K,Deg-C,-20.6,K,Deg-C"
"843,11/17/2021,15:34:27,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"844,11/17/2021,15:34:28,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"845,11/17/2021,15:34:29,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"846,11/17/2021,15:34:30,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"847,11/17/2021,15:34:31,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"848,11/17/2021,15:34:32,0,-21.5,K,Deg-C,-20.6,K,Deg-C"
"849,11/17/2021,15:34:33,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"850,11/17/2021,15:34:34,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"851,11/17/2021,15:34:35,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"852,11/17/2021,15:34:36,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"853,11/17/2021,15:34:37,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"854,11/17/2021,15:34:38,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"855,11/17/2021,15:34:39,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"856,11/17/2021,15:34:40,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"857,11/17/2021,15:34:41,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"858,11/17/2021,15:34:42,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"859,11/17/2021,15:34:43,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"860,11/17/2021,15:34:44,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"861,11/17/2021,15:34:45,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"862,11/17/2021,15:34:46,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"863,11/17/2021,15:34:47,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"864,11/17/2021,15:34:48,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"865,11/17/2021,15:34:49,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"866,11/17/2021,15:34:50,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"867,11/17/2021,15:34:51,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"868,11/17/2021,15:34:52,0,-21.5,K,Deg-C,-20.7,K,Deg-C"
"869,11/17/2021,15:34:53,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"870,11/17/2021,15:34:54,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"871,11/17/2021,15:34:55,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"872,11/17/2021,15:34:56,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"873,11/17/2021,15:34:57,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"874,11/17/2021,15:34:58,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"875,11/17/2021,15:34:59,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"876,11/17/2021,15:35:00,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"877,11/17/2021,15:35:01,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"878,11/17/2021,15:35:02,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"879,11/17/2021,15:35:03,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"880,11/17/2021,15:35:04,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"881,11/17/2021,15:35:05,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"882,11/17/2021,15:35:06,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"883,11/17/2021,15:35:07,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"884,11/17/2021,15:35:08,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"885,11/17/2021,15:35:09,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"886,11/17/2021,15:35:10,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"887,11/17/2021,15:35:11,0,-21.4,K,Deg-C,-20.8,K,Deg-C"
"888,11/17/2021,15:35:12,0,-21.4,K,Deg-C,-20.8,K,Deg-C"
"889,11/17/2021,15:35:13,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"890,11/17/2021,15:35:14,0,-21.4,K,Deg-C,-20.8,K,Deg-C"
"891,11/17/2021,15:35:15,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"892,11/17/2021,15:35:16,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"893,11/17/2021,15:35:17,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"894,11/17/2021,15:35:18,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"895,11/17/2021,15:35:19,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"896,11/17/2021,15:35:20,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"897,11/17/2021,15:35:21,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"898,11/17/2021,15:35:22,0,-21.5,K,Deg-C,-20.8,K,Deg-C"
"899,11/17/2021,15:35:23,0,-21.6,K,Deg-C,-20.8,K,Deg-C"
"900,11/17/2021,15:35:24,0,-21.6,K,Deg-C,-20.8,K,Deg-C"
"901,11/17/2021,15:35:25,0,-21.6,K,Deg-C,-20.8,K,Deg-C"
"902,11/17/2021,15:35:26,0,-21.6,K,Deg-C,-20.8,K,Deg-C"
"903,11/17/2021,15:35:27,0,-21.6,K,Deg-C,-20.9,K,Deg-C"
