"Name:	P1_3_Neg.csv",,,,,,,,,
"User Name	",,,,,,,,,
Description:,,,,,,,,,
"	",,,,,,,,,
Start Time:,3/18/2021 17:11,,,,,,,,
End Time:,3/18/2021 17:51,,,,,,,,
Elapsed Time:,00000Day00:39:17,,,,,,,,
Interval:,1 sec,,,,,,,,
Data Number:,2358,,,,,,,,
,,,,,,,,,
No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit
234,3/18/2021,17:15:50,0,3.5,K,Deg-C,#NAME?,K,Deg-C
235,3/18/2021,17:15:51,0,3.5,K,Deg-C,#NAME?,K,Deg-C
236,3/18/2021,17:15:52,0,3.5,K,Deg-C,#NAME?,K,Deg-C
237,3/18/2021,17:15:53,0,3.4,K,Deg-C,#NAME?,K,Deg-C
238,3/18/2021,17:15:54,0,3.4,K,Deg-C,#NAME?,K,Deg-C
239,3/18/2021,17:15:55,0,3.4,K,Deg-C,#NAME?,K,Deg-C
240,3/18/2021,17:15:56,0,3.4,K,Deg-C,#NAME?,K,Deg-C
241,3/18/2021,17:15:57,0,3.4,K,Deg-C,#NAME?,K,Deg-C
242,3/18/2021,17:15:58,0,3.4,K,Deg-C,#NAME?,K,Deg-C
243,3/18/2021,17:15:59,0,3.4,K,Deg-C,#NAME?,K,Deg-C
244,3/18/2021,17:16:00,0,3.3,K,Deg-C,#NAME?,K,Deg-C
245,3/18/2021,17:16:01,0,3.3,K,Deg-C,#NAME?,K,Deg-C
246,3/18/2021,17:16:02,0,3.3,K,Deg-C,#NAME?,K,Deg-C
247,3/18/2021,17:16:03,0,3.3,K,Deg-C,#NAME?,K,Deg-C
248,3/18/2021,17:16:04,0,3.3,K,Deg-C,#NAME?,K,Deg-C
249,3/18/2021,17:16:05,0,3.3,K,Deg-C,#NAME?,K,Deg-C
250,3/18/2021,17:16:06,0,3.3,K,Deg-C,#NAME?,K,Deg-C
251,3/18/2021,17:16:07,0,3.3,K,Deg-C,#NAME?,K,Deg-C
252,3/18/2021,17:16:08,0,3.3,K,Deg-C,#NAME?,K,Deg-C
253,3/18/2021,17:16:09,0,3.3,K,Deg-C,#NAME?,K,Deg-C
254,3/18/2021,17:16:10,0,3.2,K,Deg-C,#NAME?,K,Deg-C
255,3/18/2021,17:16:11,0,3.2,K,Deg-C,#NAME?,K,Deg-C
256,3/18/2021,17:16:12,0,3.2,K,Deg-C,#NAME?,K,Deg-C
257,3/18/2021,17:16:13,0,3.2,K,Deg-C,#NAME?,K,Deg-C
258,3/18/2021,17:16:14,0,3.2,K,Deg-C,#NAME?,K,Deg-C
259,3/18/2021,17:16:15,0,3.2,K,Deg-C,#NAME?,K,Deg-C
260,3/18/2021,17:16:16,0,3.2,K,Deg-C,#NAME?,K,Deg-C
261,3/18/2021,17:16:17,0,3.2,K,Deg-C,#NAME?,K,Deg-C
262,3/18/2021,17:16:18,0,3.2,K,Deg-C,#NAME?,K,Deg-C
263,3/18/2021,17:16:19,0,3.1,K,Deg-C,#NAME?,K,Deg-C
264,3/18/2021,17:16:20,0,3.1,K,Deg-C,#NAME?,K,Deg-C
265,3/18/2021,17:16:21,0,3.1,K,Deg-C,#NAME?,K,Deg-C
266,3/18/2021,17:16:22,0,3.1,K,Deg-C,#NAME?,K,Deg-C
267,3/18/2021,17:16:23,0,3.1,K,Deg-C,#NAME?,K,Deg-C
268,3/18/2021,17:16:24,0,3.1,K,Deg-C,#NAME?,K,Deg-C
269,3/18/2021,17:16:25,0,3.1,K,Deg-C,#NAME?,K,Deg-C
270,3/18/2021,17:16:26,0,3.1,K,Deg-C,#NAME?,K,Deg-C
271,3/18/2021,17:16:27,0,3.1,K,Deg-C,#NAME?,K,Deg-C
272,3/18/2021,17:16:28,0,3.1,K,Deg-C,#NAME?,K,Deg-C
273,3/18/2021,17:16:29,0,3.1,K,Deg-C,#NAME?,K,Deg-C
274,3/18/2021,17:16:30,0,3.1,K,Deg-C,#NAME?,K,Deg-C
275,3/18/2021,17:16:31,0,3,K,Deg-C,#NAME?,K,Deg-C
276,3/18/2021,17:16:32,0,3,K,Deg-C,#NAME?,K,Deg-C
277,3/18/2021,17:16:33,0,3,K,Deg-C,#NAME?,K,Deg-C
278,3/18/2021,17:16:34,0,3,K,Deg-C,#NAME?,K,Deg-C
279,3/18/2021,17:16:35,0,3,K,Deg-C,#NAME?,K,Deg-C
280,3/18/2021,17:16:36,0,3,K,Deg-C,#NAME?,K,Deg-C
281,3/18/2021,17:16:37,0,3,K,Deg-C,#NAME?,K,Deg-C
282,3/18/2021,17:16:38,0,3,K,Deg-C,#NAME?,K,Deg-C
283,3/18/2021,17:16:39,0,3,K,Deg-C,#NAME?,K,Deg-C
284,3/18/2021,17:16:40,0,2.9,K,Deg-C,#NAME?,K,Deg-C
285,3/18/2021,17:16:41,0,2.9,K,Deg-C,#NAME?,K,Deg-C
286,3/18/2021,17:16:42,0,2.9,K,Deg-C,#NAME?,K,Deg-C
