DateTime,TemperatureC,Group
2/27/2022 22:27,-9.5,11_2_3_U
2/27/2022 22:57,-9.5,11_2_3_U
2/27/2022 23:27,-10,11_2_3_U
2/27/2022 23:57,-10.5,11_2_3_U
2/28/2022 0:27,-11.5,11_2_3_U
2/28/2022 0:57,-12,11_2_3_U
2/28/2022 1:27,-12,11_2_3_U
2/28/2022 1:57,-12,11_2_3_U
2/28/2022 2:27,-12.5,11_2_3_U
2/28/2022 2:57,-13,11_2_3_U
2/28/2022 3:27,-14,11_2_3_U
2/28/2022 3:57,-14.5,11_2_3_U
2/28/2022 4:27,-15,11_2_3_U
2/28/2022 4:57,-15.5,11_2_3_U
2/28/2022 5:27,-15.5,11_2_3_U
2/28/2022 5:57,-16,11_2_3_U
2/28/2022 6:27,-16.5,11_2_3_U
2/28/2022 6:57,-16.5,11_2_3_U
2/28/2022 7:27,-16.5,11_2_3_U
2/28/2022 7:57,-16,11_2_3_U
2/28/2022 8:27,-16,11_2_3_U
2/28/2022 8:57,-15,11_2_3_U
2/28/2022 9:27,-15,11_2_3_U
2/28/2022 9:57,-14.5,11_2_3_U
2/28/2022 10:27,-12,11_2_3_U
2/28/2022 10:57,-12,11_2_3_U
2/28/2022 11:27,-12,11_2_3_U
2/28/2022 11:57,-8.5,11_2_3_U
2/28/2022 12:27,-7.5,11_2_3_U
2/28/2022 12:57,-9,11_2_3_U
2/28/2022 13:27,-8.5,11_2_3_U
2/28/2022 13:57,-9.5,11_2_3_U
2/28/2022 14:27,-9.5,11_2_3_U
2/28/2022 14:57,-9.5,11_2_3_U
2/28/2022 15:27,-9,11_2_3_U
2/28/2022 15:57,-9.5,11_2_3_U
2/28/2022 16:27,-10,11_2_3_U
2/28/2022 16:57,-10.5,11_2_3_U
2/28/2022 17:27,-11,11_2_3_U
2/28/2022 17:57,-11.5,11_2_3_U
2/28/2022 18:27,-12,11_2_3_U
2/28/2022 18:57,-12.5,11_2_3_U
2/28/2022 19:27,-13,11_2_3_U
2/28/2022 19:57,-13,11_2_3_U
2/28/2022 20:27,-14,11_2_3_U
2/28/2022 20:57,-14,11_2_3_U
2/28/2022 21:27,-14,11_2_3_U
2/28/2022 21:57,-14,11_2_3_U
2/28/2022 22:27,-14.5,11_2_3_U
2/28/2022 22:57,-15,11_2_3_U
2/28/2022 23:27,-15.5,11_2_3_U
2/28/2022 23:57,-15.5,11_2_3_U
3/1/2022 0:27,-15.5,11_2_3_U
3/1/2022 0:57,-15,11_2_3_U
3/1/2022 1:27,-16,11_2_3_U
3/1/2022 1:57,-15.5,11_2_3_U
3/1/2022 2:27,-15.5,11_2_3_U
3/1/2022 2:57,-15.5,11_2_3_U
3/1/2022 3:27,-15,11_2_3_U
3/1/2022 3:57,-15.5,11_2_3_U
3/1/2022 4:27,-15,11_2_3_U
3/1/2022 4:57,-15.5,11_2_3_U
3/1/2022 5:27,-15.5,11_2_3_U
3/1/2022 5:57,-15,11_2_3_U
3/1/2022 6:27,-15,11_2_3_U
3/1/2022 6:57,-14,11_2_3_U
3/1/2022 7:27,-13,11_2_3_U
3/1/2022 7:57,-12,11_2_3_U
3/1/2022 8:27,-11,11_2_3_U
3/1/2022 8:57,-9.5,11_2_3_U
3/1/2022 9:27,-7.5,11_2_3_U
3/1/2022 9:57,-5,11_2_3_U
3/1/2022 10:27,-5,11_2_3_U
3/1/2022 10:57,-4.5,11_2_3_U
3/1/2022 11:27,-4.5,11_2_3_U
3/1/2022 11:57,-4.5,11_2_3_U
3/1/2022 12:27,-4.5,11_2_3_U
3/1/2022 12:57,-4.5,11_2_3_U
3/1/2022 13:27,-3.5,11_2_3_U
3/1/2022 13:57,-3,11_2_3_U
3/1/2022 14:27,-3,11_2_3_U
3/1/2022 14:57,-2.5,11_2_3_U
3/1/2022 15:27,-3,11_2_3_U
3/1/2022 15:57,-3,11_2_3_U
3/1/2022 16:27,-3,11_2_3_U
3/1/2022 16:57,-2.5,11_2_3_U
